Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch
524342281,5,2017-8,United Kingdom,"We visited the Disneyland resort in Paris for the day from the City of Paris it takes around 45 minutes on the RER line and its really easy to get too. The park is split into two they have the Disneyland Park and the Disney Studios Park and we had the 2 parks one day ticket and we got it for   39 as we booked it in advance. When we visited in August 2017 the parks were very busy due to school holidays so i recommend to come when the kids are in school. We went for coffee at the Starbucks at Downtown Disney and i thought that the whole of Downtown Disney was quite run down? We decided to visit the Disney studios first and we got on Rock n Rollercoaster straight away and we then went to the Ratatouille the ride this was one of my most favourite rides, we then went to crushes coaster and there was already a queue time of 90 minutes at 11am with no fast pass for this ride? So we decided to go to the other park.There was a huge queue to get into the main Disneyland park but it was so worth it seeing the Castle at the end of Main Street! We went straight to Hyperspace mountain to get our fast passes for later on, The park was absolutely packed though and the queues were going up and up and up. We went on a few rides but all of the fast passes had ran out around 2pm and the queues were around 90 120 minutes per ride. So we went back to Hyperspace Mountain and it was incredible! I loved the Star Wars theme to the ride! We stayed to watch the 25th anniversary parade at 5pm. It was a feast for the eyes and the dragon is amazing! We both wanted to stay for the night show but the weather was touching 33c and the queues were huge so we gave it up and we left back to Paris. Its such a great day out though but i think we will go when its not school holidays next time and its probably easier staying on site so you can chill out for a couple of hours then go back into the parks. I still love Disney though and i cant wait to visit Shanghai Disney in April 2018.",Disneyland_Paris
524338000,5,2017-5,India,It's a big place to be covered in 1day. It was not too crowded as it was a working day so we didn't had to wait long in queue for the attractions and rides. It's always better to decide the priority rides and go with the map. A lot of crowd assembled for the parade and illumination show so better take your seat at least half an hr before it. Have your dinner early as we were not able to find anything at 9pm. Most of the food outlets were closed by that time. Illumination show is just amazing. You can't even skip it for a second. There are buses available after the illumination show so using local transport is not a issue. ,Disneyland_Paris
524332802,2,2017-9,United States,"Dear all,Let me make the process clear. If u r in receipt of PIP DLA or have an access card Disability rail card you CAN get a carer ticket in for free BUT.1. Buy your full price ticket online first about    392. Take that ticket to the disabled ticket stall on left hand side with yr disabled railcard or PIP letter etc amd THEN you will get a free carer pass.DO NOT follow the rubbish guidance on disney site as yesterday we got stung for    72 euro entry for 1 plus a free carer as we bought at the gate.NOW   take your tickets to CITY HALL and ask for a special disabled.pass. This allows you fast access to all.the rides via the exit, with hardly any standing or waiting. This is a family ticket so you can all get quick entry. This is a SPECIAL pass NOT a fast pass which u have to pay for. The SPECIAL pass is free.Note: the carpark is    20. Yes I said it correctly. Head to Disneyland Hotel. Show your disability parking permit when u purchase your car.park ticket, they will give u a ticket with a code on for disability parking which is a stones throw from the park.Extra note: if it is raining the disney.characters dont come out and light parades cancelled and rides shut. They don't care at all and it does not feel very disney at all. Don't go in the rain.Cheeseburger was    22!! Yep. But found pizza place that does a Royale Pizza, side salad big coke and fruit salad. This is    15 for the deal but we thought it would feed to adults. As if u stay.in park until close u r gonna have to eat twice really.Money saving tip:  when u go and see Mickey for a formal.pic, they will take a picture using yr.mobile if u ask or alternatively like any photo taken on a ride you can take a picture of it with yr phone for FREE and is just as good.Its a money grabbing pit. The toilets were diagusting and I mean disgusting. Can not believe this was such an expensive park. I have visited eurodisney when it.opened 25 years ago, on 15th anni.amd yesterday. It has NOT.changed at.all from 25 years ago. There r hardly any signposts which annoyed me. There is another park which you.can pay an additional    5 for. If u have been before to original park I would recommend the new one. Will i go again? Im 45 now so probably not. The rides etc r so much better at Alton Towers or Chessington. With no disney.characters around and rain we should have stayed at home.",Disneyland_Paris
524290466,2,2017-9,United Kingdom,"I was very disapointed by park, i have a disability that i need stick to walk so had fast pass to rides which was good, untill we went on a train which takes you from one part of park to another. Saves walking good i thought. Untill i came across a attendent put us in a place we had to wait for 2 trains on as despite theier being free seats this was because i had a fast pass what was fast i really dont know, than i tried anther train staition this time the attendent was even worse there was loads of emtpy seats but because there were loads of emtpy seats still would not allow me on because there was a red passenger as she refered to disappled pepole. so i asked if i went on as a normal guest she was a jobs worth and still would no allow us so we had to walk not happy at all.",Disneyland_Paris
524190593,2,2017-9,United Kingdom,"Went in 2010 it was expensive then, but it's way over the top now. Paid for half board. Pop up breakfast is not pop up. One morning waited over an hour.The evening meal at the Hotel Cheyenne was one of the worst I have had. The meal at the Arabica was very good but the other two at the Plaza gardens was mediocre. The ladies toilets were horrendous. Not pleasent to use at all. Lunch you are lucky if you get under    40 and that was mass produced, cold and over priced.The thing that disappointed me the most was the cost of clothing etc.    70 for a dressing gown,    50 for a sweatshirt,    25 for a t shirt and the cuddlies are    10 more than over here. Couldn't by any little presents for under    5.People smoking where they liked and not in the designated area's.More security, but I did wonder why they were there. Most of the time the guards were not actually looking at the screen to see what was in your bag as they were chatting or on mobiles.I missed the characters not coming out randomly into the park. Not sure why they don't do that, probably H&S. Only designated areas now and we only saw the usual. That took out the fun.Having said that the 25 year anniversary fireworks were stunning and Mickeys new show was fabEnjoyed trip 7 years ago..very disappointed with this one. ",Disneyland_Paris
524174849,4,2017-9,United Kingdom,"When I visited the parks in January I thought it was meh in comparison with the parks in Orlando (I still think that those are better) because the one ride that I wanted to go was closed, but now was not and I loved the ride, it has some loops and it's pretty fast. Compared to January it had a lot more people in the park, so beware of the crowds, you have to wait at least half an hour to enter a ride, however if you arrive when the park is just opening you can enter a lot of rides in a very short time. The light show at night is very pretty with lots of fireworks, and both parks can be seen in one day.",Disneyland_Paris
524149130,5,2017-9,United Kingdom,"We went to Disney at the beginning of sept just before the kids went back to school, all of the attractions were open and the park is kept immaculate. some of the queues were long over an hour wait but with the timed fast track tickets you can sort of plan your day, I would recommend waiting until Disney do the free half board offer as the food and restaurants are very expensive especially as the exchange rate is not good at the moment,a fast food meal will cost around   12 14 per person. But this is Disney and is great for all ages and we will be back next year without a doubt.",Disneyland_Paris
524135377,4,2017-9,United Kingdom,"Lovely place to come, lots of different rides and attractions for all age groups. Make sure you book restaurants in advance, but well worth a fun day out. The castle is beautiful and Main Street fun to walk down. Try and see the parade and the fireworks!",Disneyland_Paris
523928790,5,2017-9,United Kingdom,"You can never go wrong with Disney. Great place, maybe should open 1 hour earlier and provide free wifi within the park. Food and drink is plenty but expensive however youll be in for a fab day. The parade and animation show is unmissable.",Disneyland_Paris
523554058,5,2017-8,Jordan,"Everything about Disneyland was magical, absolutely amazing. It is a must! We took our snacks with us which was acceptable by the staff at the gates inspecting bags. Waiting time for the games was a lot, but using the Fastpass helped. We had a three days for the price of two days offer, and even after spending three full days (both at the park and studio) we could not get enough as it was the best of experience ever!",Disneyland_Paris
523512396,2,2017-2,United Kingdom,"My partner and I had been thinking about spending seven days visiting your parks with our four children over Christmas and new year 2017 2018 . Due to one of our children having a diagnosis of ASD (autism spectrum disorder) and ADHD (attention deficit hyperactivity disorder) we made an initial visit without the children to make sure it would be suitable for our family of six First impressions approaching the park could only be explained as a child's dream, magical! The staff were very polite, answering any questions we had about the park and worked efficiently at getting everybody into the park as quickly as possible. Again once through the turnstiles the place looked beautiful and very well maintained.It is with great regret to say the magic ended there. We found the park to lack organisation. Each ride we attempted to go on there was a wait of anything from forty ninety minutes. On atleast 3 occasions we were waiting for atleast forty five minutes to get very near the front to be told the ride is closed due to a technical fault. On one occasion we was waiting for 80 minutes! We expected to be offered a fast pass to return later in the day but unfortunately these were not offered. On one occasion when we approached a member of staff to gain a reason to our refusal from yet another ride they lacked the most simple of communication skills and came across unwilling to help with any of our queries this particular member of staff clearly lacked the professionalism we received from the gate staff. Due to our eldest having a diagnosis of ASD and ADHD the waiting times for the rides would be extremely difficult for any child but a child with autism to stand in the queues baring in mind everything is amplified to those with autism the sounds, the smells, the crowds, unwanted bodily contact these ,are just a few to name many anxieties and difficulties my son will face while at your park not to mention if he was refused entry to a ride after waiting such a long time this would result in panic attacks, meltdowns, which of course would ruin our family's experience at Disneyland.After the ordeal of queues we decided to try the 4D cinema experience, the wait to enter wasn't excessive and I must say it was brilliant and the children would have loved it. Unfortunately the negatives on the park far outweigh the positives on this experience. We chose not to wait in any of the character meet and greet queues due to the excessive queue numbers for a one minute experience similar to those of the rides. However if we were with the children they would expect to meet the characters but again we have to our child child's needs into consideration and determine whether he could handle waiting that long for photo, of course he couldn't the waiting times are as long as the rides. To meet the characters is part of the Disney magic and not to have would be extremely disappointing to all children. The only time we saw characters was when they were at, or on their way to the meet and greet point which is not at all like the magical adverts you see where all the characters are walking around the park.Due to been on a tight time scale we didn't have time to dine at any of the resteraunt on the park so we tried one of the fast food establishments you have dotted around the park. The food was basic, no better or worse then your standard fast food except the ridiculous price tag that comes with it, extremely over priced. I wouldn't mind paying the extra as prices are always higher once inside amusement parks etc although better quality of food would be appreciated for such an increase in price! Once we had eaten we seen that people had started gathering around the parade area (more then one hour before starting) so we decided to get a front seat to end the day on a positive. The parade and fireworks were spectacular! Probably the most positive part of the whole experience. It was well worth the wait to ensure a good view however if we had been with the children and with additional needs of ASD the wait to gain a good view would be difficult for an autistic child to do ultimately resulting in yet another negative experience.Christmas at Disneyland is and has always been a dream of ours to experience as a family but I feel a dream is all it could be. Is it worth the   1400 on park tickets for the seven days we had planned to risk the children's disappointment that we experienced when at Disneyland that in essence could spoil their whole Christmas. ",Disneyland_Paris
523511371,4,2017-9,United Kingdom,"Visited the park in Sept 2017 with my wife, son and his family (two very young children day). They were able to go on most of the rides in Fantasyland as were we. Long queuing times remain an issue particularly for the more exhilarating rides but not sure how Disney can crack that one.The evening firework spectacular, and the Disney stars on parade were definitely worth watching.Both brilliant!!Food in the Disney restaurants ranged from average to very poor, with choice very limited.Signage in the park could be improved, making it easier to get around.But it is still a magical place, even for a 68 year old!",Disneyland_Paris
523471833,5,2017-9,United Kingdom,"Absolutely adored Disneyland Paris! The whole park is constantly playing beautiful music, there are lovely flower displays and statues all throughout. The castle is amazing and even his a dungeon! I enjoyed all the rides, both the scary and laid back ones. My mum loved going on the spinning cups (a childhood wish!). I was lucky enough to have an interaction with Alice and the Mad Hatter and was able to get pictures with them as well! I would certainly recommend everyone go, you don't need kids with you to have fun! We stayed in the Disneyland hotel which is worth it and I would suggest if possible getting the fast passes for the rides. Wear comfortable shoes and try and have a rough plan for the day :)",Disneyland_Paris
523468575,4,2017-9,United Kingdom,"Very much Disney lite with a French twist. Perfect for a two day trip, but wouldn't recommend much longer.Stunt Show and the Wild West shows were excellent, although the mix of French and English was difficult to follow in both.Thrill seekers have Rock and Rolla, Tower of Terror and the Hyperion Space ride, together with Indiana Jones, Big Mountain Railway and a couple of others.Parks not as slick, nor varied as the Florida versions and a little tired, but well worth a weekend away! Plenty for young kids. Food options limited to burgers mainly. Disney Village has more variety. ",Disneyland_Paris
523307272,5,2017-8,United States,"Since we are big Disney fans and have visited both Disneyland in Anaheim and Disney World in Orlando several times, we couldn't pass up a day in Disneyland Paris! We stayed in the center of Paris and took the RER train, which drops you off right outside the park gate. Needless to say, we loved it! There were both maps and daily showtime guides in English...so it was very easy to get around and plan your day. Most of the rides were similar to those in the Magic Kingdom in Orlando. Disneyland Paris has their Star Tours ride in this park. Space Mountain has a Star Wars theme, which was a big hit with our family. There were plenty of restaurants to chose from that are reasonably priced for families traveling. The cast members we interacted with were friendly. I highly recommend this park.",Disneyland_Paris
523193375,5,2017-9,Romania,"This kind of park is not only for our children, it is also for us,the adults and our inner child.Well organised, a lot of attractions inside, a beautiful parade and an amazing show with fireworks at the end of the day.I realised that the best way to enjoy it is to spend two days there, not only one day, as we did.You will find a lot of nice things to buy in many beautiful stores inside the park,so be prepared for a different kind of shopping!",Disneyland_Paris
523121786,3,2017-9,France,"I'm a native Californian who has been to Disneyland in Anaheim probably 100 times (no joke), so obviously I have a bias. Many beautiful memories have been created there.In 2013, my grown daughter and I were in Paris and decided to go to Disneyland. We had no idea what to expect, except we thought it would be similar to the Anaheim park. Wow, were we disappointed. We knew right away that something was amiss when we heard no music playing at the entrance. There wasn't a flower to be seen anywhere (this was in April!), and we were actually starving for food. I mean, no food at Disneyland? Criminal. We found just ONE restaurant open, and the food was mediocre to terrible. A real disappointment. The rides, too, were quite different from the original    mostly rollercoasters (even Indiana Jones). Overall, it was a depressing experience, and we vowed never to go back.And then ... we decided to give it another try. We went again in early Sept. 2017, on a day that ended up being pretty rainy and blustery. But up until then, we were pleasantly surprised at the improvements they have made to the park (both the Disneyland side and the Studios side). There was wonderful music playing everywhere and flowers blooming (although they could still do more with the landscaping). New rides had come along, including Ratatouille, which we loved. The whole Pirates area was pretty cool, too. While the park still doesn't have the sparkle and magic of the original Disneyland, it has charm. The light and fireworks show on the castle at night was well done.The people running the rides seemed to genuinely enjoy their jobs, and they were fun to interact with. We had fun in both parks.Having said that, we noticed two major problems: 1) The food: Where is it? Yes, this time there were a few more places open, but most of the small carts served exactly the same thing (weird!). Also, at dinnertime    and in the rain    we searched for an open restaurant, and nearly all of them were closed. What? We finally found one that was open, where an average dinner started at $25! We wandered around (getting soaked) and finally found one place that was more reasonably priced. But we passed restaurant after restaurant that were closed at 7 pm. What gives? The food we did eat was passable, but not very good. This time, we brought our own lunch    we saw a lot of other people doing the same thing. They're losing a lot of money by not fixing this problem. But we thought for sure we'd be able to find a decent place for dinner. Wrong!2) The service: They need to hire more people. This was evident in both the shops and the food service areas, where service was so slow, it was ridiculous. At one of the small food carts, we waited 10 minutes to get to the front of the line    and we were behind ONE person! But we were so hungry, we decided to stick it out. The park also isn't as clean as it should be. We noticed trash in some areas, which we never see at the Disneyland in Anaheim. The bathrooms were OK but could be shinier. This park could be so much better with some minor adjustments: more and tastier food options, more service workers, more attention to the look and feel (more flowers and fun things to look at, please!), some better rides (get rid of the Rock 'n' Rollercoaster, that was actually silent    no rock music playing, which was bizarre). But the park is improving. Perhaps it was gussied up for its 25th anniversary and won't stay that way, but I hope that they keep going in this direction. If so, then we would go back, since we now live nearby.If you're an American who has been to the original Disneyland, going to this park will seem a bit surreal to you. Like it's ALMOST Disneyland, but not quite.",Disneyland_Paris
523030126,3,2017-9,United Kingdom,"It may well be that our expectations were high before attending but it was disappointing. We made sure to plan ahead so we knew what we wanted to see and visit before attending. It was an incredibly busy day. We arrived by 9.30 and already had to park in C12, which cost    20.As you enter you are greeted with the Disneyland Paris Hotel and then Main Street (shops, food outlets and other retail units).We had downloaded the app which was really helpful as it gave real time waiting time for each ride which helped plan our day. It was disappointing that we didn't know which rides would be closed until we got there and for us it was a few of the ones our son wanted to go on. I had been to the park myself when it first opened. To be honest, very little had changed and where they had updated rides to represent new trends it was simply a rebrand. It seemed to lack creativity, imagination and wow factor. It all felt slightly dated and tired. The fact it is the 25th Year Anniversary we thought there would be more significant celebrations. There weren't. Highly recommend Star Tours. A Star Wars themed simulator ride. Even with goodPlanning you can still wait on average 25mins per ride   attraction.The food is expensive and does seem to vary depending on which part of the park you are in. I would recommend leaving the park for lunch and going to the Disney Village, more choice and more reasonable. You can re enter by getting a stamp on your hand. I know we will not be popular by saying so but it was disappointing and felt very commercial as everything was very expensive and lacked focus on the experience for visitors. We have visited Efteling in the Netherlands and would highly recommend and would rate it as a far superior theme park.",Disneyland_Paris
523016043,3,2017-6,United Kingdom,"Just got back from Disney land Paris and over all we had a great time. The rides are exhilarating and the night time firework display was lovely, emotional even. However, I want to mention a few things that I feel could do with improving.Firstly, when you arrive by train the Disney station could be any station in the world. nothing special about this place at all. It comes with tramps and weed smokers just like any other train station both parks look and feel tired. They seem too small for the amount of visitors they cram in and it's almost like they have lost their Disney magic.You will be hard pressed to find a ladies toilet that doesn't smell of urine, doesn't have wee all over the toilet seat, isn't blocked up and supplies soap to wash your hands. The toilets are so important yet I'm sorry to say all the ones I used were in poor condition. Cracked tiles and broken locks, disregard for any queue and a real sense of  get me the hell out of her ASAP  was my experience.The lines are big and the queue times can be well over an hour yet some people are not prepared to wait. The amount of pushing in is phenomenal and is totally over looked by staff. It gets annoying. What's also annoying is the food service. You wait in a long line for one server to very slowly take your order. We all know it costs a fortune to eat at these places but why do they only have one person taking the orders? People want to eat and go but getting food was a real ball ache.We saw Tigger and Eeyore and that was it. Characters don't walk around. Again, you have to queue up to meet the ones you want to see.Generally we had a great time, the highlight for me was my boyfriend proposing during the end of the firework display. However, I got the impression that Disney land Paris is the poor relation. Really does need a spruce up and a bit more TLC.",Disneyland_Paris
522961739,5,2017-4,Lebanon,"I used to be a member for many years but I noticed that the prices are increasing for the membership and for the restaurants too.The waiting line is a waste of time if you want to spend a journey.The team are very friendly and the ambiance is amazing especially during Christmas time: show, firework...Visit both parks for at least 2 times if you want to explore more games.",Disneyland_Paris
522811237,5,2017-9,United Kingdom,"This was my 3rd visit to DLP and this time I feel that I really made the most of my trip.The updates to Pirates Of The Caribbean are brilliant. Whilst some lines were so long we didn't get to go on some rides (Thunder Mountain) others were almost non existent (Space Mountain, Indiana Jones).Sadly some rides like Phantom Manor have not had any work done on them since my last visit 10 years ago, maybe even since the park opened so are a little dated and luckily are getting their upgrade next year.Whilst it will never beat Florida, Paris gives it a good try.",Disneyland_Paris
522808896,3,2017-9,Germany,"No doubt Disneyland Paris is a place where you should be once in your life. If you do it a second time mainly depends on your budget, because it is extremely expensive (entry, parking, food), from my point of view too expensive and not worth a second visit. The parcs are well done, but in some areas you can clearly identify the age (25 years). In principle there are more souvenir and food shops than attractions. After every bigger installation you have to walk through a souvenir shop. There are many things you have to consider and areas where Disneyland has to improve.Because Disney wants to earn more money they have done two separate parks. So if you want to visit both you have to stay two days (we stayed 10 hours at Disneyland Park and 6,5 hours at Walt Disney Studios).Timing: Everything already said in other posts, try to be off season as much as possible.Food: Be careful with Disneyland food vouchers (Full Pension), they are a trap. You have to book your Restaurant by far in advance (in our case 2 days were not enough). Otherwise you will get only fast food in the park (very poor quality, value 15     per menu, the rest of your vouchers is lost).Extra Time: If you are in a Disney Hotel you the 2 extra hours in the morning, but take care, in our case it was only possible for the Disneyland Park.Queuing: It is a mess (even off season), you can consider 15 minutes as relatively short (in some cases we had to wait for over an hour). Recommendation: Use fast pass as much as possible, but be aware you will get only one per person at a time (so you have to wait until you have used it to get a second one) and you still have to wait! On our last day we saw that there is apparently an app you can download to see the actual waiting times, so you can optimize your day without running around. I think there is no need to buy the fast pass option.Technical defects: A big mess and not at acceptable level! We personally experienced 5 within 2 days! Once we got at least a return ticket, which allowed us to come back without queuing (via the exit).Kids: Take care with smaller children (below 8 years), some attractions can be scary, at this is not well indicated.Recommendation Disneyland Parc (for kids older than 7):To dos: Buzz Lightyear Laser Blast, Star Tours: l   Adventure Continue, Star Wars Hyperspace Mountain, Big Thunder Mountain, Pirates of the Caribean, Phantom Manor.",Disneyland_Paris
522769994,5,2017-8,Switzerland,"We went two days to Disneyland with our 3 year old and 1 year old daughter. We rode very few rides, but instead focused on meeting the Disney Characters and watching the shows and the parade. It was a fantastic time for our 3 year old to meet the everybody. We had to line up sometimes for 30 60min, but it worked out well. Food & Drinks where ok, most of fast food nature. Prices was affordable, but on the high side. The parade was really nice with almost all characters included. The light and fireworks show at 10pm (in the summer) was well worth waiting for.",Disneyland_Paris
522695328,5,2017-8,United Kingdom,"This wasn't my first visit to Disney...but the first time for our 6yr old. Disney never fails to impress. The fireworks made me cry they were so amazing this year! Despite the ridiculously hot weather the characters all made an effort to ensure that the children had an amazing experience. We can't wait to returnJust a few things were disappointing...   Despite the park having designated smoking areas, there were people smoking all over the park and no one was told about it.     On our last day we treated ourselves to a Caseys Hotdog lunch. We wish we hadn't!..they had run out of ketchup but weren't telling customers. So we spent nearly    50 on dry hotdogs..what a waste of money for a family who haven't got alot of money.  Last final comment is that we queued over an hour to meet mickey which you can expect...but there is a huge screen on the stage and nothing playing on it. It would be helpful for families with small children if cartoons were played on the screen. Overall, We had a brilliant holiday! Can't wait to return ",Disneyland_Paris
522661502,5,2017-9,Switzerland,"I went to Disneyland with my fiance for one whole day and it was awesome. You can have a lot of fun exploring the park's attractions. We did not have time for the Studios, because the Park contains so many places for taking pictures, enjoying the decorations and having fun in roller coasters trains carousels. Some examples of what we liked most are Pirates of the Caribbean (awesome scenes during a boat cruise in a dark cave filled with lively characters) and the Hyperspace Mountain (a crazy roller coaster with high speed and 360 degrees turns). Also, there are so many themed shops with clothes, toys, candies and other various souvenirs. We recommend also to buy a Photopass for 60 euro, which gives you the option to have digital copies of all the photos with you that they take during your visits to some of the park's attractions. It's really worth the money if you consider that you will get at least 10 really nice photos which normally costs around 20 euro each for printed version. Definitely a must have experience for everybody.",Disneyland_Paris
522629196,5,2017-9,United Kingdom,"Never too old for Disney was the reason our teenager persuaded us to re visit Disney and not disappointed!We stayed on the park for a first time and had all the advantages of reduced security queues, early hours access, fast pass etc and took full advantage! This is really the best way to get into things like this and then take your time later or enjoy shows etc. We booked hotel with half board and park passes and when we worked out what we paid for the value for money was excellent!Nothing was too much of a wait (apart from Peter Pan in excess of an hour), we planned our day around our tickets and took advantage of how the park closes to get last rides on popular things but also no queue! Dumbo by night is great!!!!We also booked a Character breakfast   we thought excessive but when you consider it's all you can eat and you get access to 6 characters all at your table it is better than those massive park waits! We loved every minute and some of the ride upgrades for things like Star Wars are very welcome and great fun. And to top it all our youngest got a taste for 360 degree coasters   how much better can a break be? Looking forward to going again!",Disneyland_Paris
522591568,5,2017-8,Netherlands,I went to Disney for the first time I was 4 years old. I was born & grew up with all the Disney movies so this day at Disney with my nephew was as existed for them than for me ... Traditional & iconic ! although the park has changed & improved ! You find the same iconic atmosphere & fairy around the streets & area of the Park. The technologie plus : get the Park App just to see the waiting time. For once I am 100% on board ... plus in some waiting line you do have some games available on the park wifi :) Note : except of that please take off your childs phone & enjoy the fairy of Disney :) Prices : Expensive of course ( especially to eat & for a family) but you can easily prepare your own pic nique & bring it in !Family experience that always spark light in everyone eyes.,Disneyland_Paris
522573360,5,2017-6,United Kingdom,"I have been to Disneyland with my family, friends and to visit my friend who works there and every time I have come back with the biggest smile on my face no matter what age I was.I know that there is a lot of complaints about Disneyland and so I will just put some general advise tips that have helped us survive our stays:  Get in as early as you can and go straight for the rides with normally the biggest ques   If you are on a budget, always bring food in  Get ready for lines lines lines for rides (they are worth it however!) so if you're impatient, bring something to do or someone who likes to talk with you  Wait at least 30 60 mins before parade if you want to watch. I know this seems long but if you want a good view good pictures, it's the best price to pay  Get to meet and greets EARLY. As early as you can. They get busy fast.  Stop and soak it in for a few minutes. A lot of people run around like headless chickens getting from this ride to the next character, if you just sit and relax for a bit and appreciate the effort the park has, the music and the atmosphere, it makes the experience much better.",Disneyland_Paris
522568176,4,2017-8,United Kingdom,We visited Disneyland Paris as part of a Christmas present for our daughters. I was dismayed to find that if you want to see a character that you either use your early morning hours between 8 10 or que throughout the day. Please can I suggest that you have more characters walking around the parks kids do will not mind more than one!,Disneyland_Paris
522400299,4,2017-8,United Kingdom,"This holiday was a treat for our grandchildren but turned out we adults Loved it more. Its certainly not Disney Land Florida   by a long way. However us adults were taken away by the skill, time and thought gone into the entire park. The waiting time for rides though bored our kids and they were not impressed. Take packed lunches, food very expensive on site.",Disneyland_Paris
522398959,5,2017-9,United States,"Great holiday, great rides, great fun!Love this park so much so much to do for all ages groups, shops are fantastic. Couple of downsides, lots of smoking and pushing and shoving, sadly nothing disney can so much about. Also illuminations is a bit disapointing, unless your head on to the castle, the show is rubbish, and if u want a head on view, you will need to stay in 1 spot 2 3hours prior, which is ridiculous",Disneyland_Paris
522365825,4,2017-8,United Kingdom,"We got a 3 day pass (special offer that can be found online 3 days for the price of 2). The first day was manic and queues stated up to 90mins for a ride. Most rides stated 45mins though and actual time only took 20  30 mins.We worked out that it was better to go slightly later in day and queues were shorter.Last day we went was the beginning of September and as most of French schools were back we didn't have to queue for any ride for longer than 15 mins, some were only 5 mins. Definitely better to go during term time if possible. Only remember that the park closes at 9pm out of holiday (high) season and during high season its 11pm.My Daughter loved it and can't wait to go back.Food is very fast food service and lots of hamburgers, pizza, hotdogs and chips also very expensive for what you get. Good idea to take a picnic, especially cold drinks as queues can be long.Parking is 20 euros for a car and 35 euros for a camper van",Disneyland_Paris
522361864,5,2017-7,United States,"Let me start by saying that my family and I love Disneyland, so we had to go to Disneyland Paris while we were there. Not sure it is for everyone, but if you have a young family, then it will definitely be worth the trip. It is different, which is a good thing, we wanted a new Disney experience from what we were used to. There are many of the same attractions, but they are not exactly the same. For example, Indiana Jones in CA is inside a building, whereas in Paris it is outdoors and is a roller coaster ride with a loop and you have to be a certain height to go on it (two of my three kids were not tall enough and were very disappointed to miss this).We happen to be there during the 25th anniversary this year which was special as the parades and decorations were all set up for the celebration. My one complaint is that the park didn't feel busy the day we went, but it did feel like they didn't manage the queues well and there were lines of 2 hours long. Just feel they could've managed this better. Overall, it was still Disneyland and we had an extremely fun time and the kids thought it was one of the best days of our European vacation!One note: If you don't know this already, you will have to take a train out of Paris to get to the park   or you can drive there, but I recommend the train as it will save you headaches from having to drive out of the city.",Disneyland_Paris
522187377,4,2017-9,United Kingdom,"It was a magical trip for our 2 year olds birthday. We spent 3 days in the park and did everything we possible could. We met most of the characters but had to queue up for over an hour each so some characters we just looked at from afar. Make sure you get fast pass tickets for the rides you want to do, it gets very busy!",Disneyland_Paris
522176308,5,2017-7,United States,"Besides the facts of a bad weather the day we visited and the disorganized lines to go through security, the park is beautiful. It has the enchantment of Disney and it is a mix of the old children stories and the new ones made rides or attractions. Good food at prices more affordable than the parks in Orlando, considering the exchange from Euros to US Dollars. Small park but very nice. Very similar to Disneyland Hong Kong",Disneyland_Paris
